algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion,time_per_click_ms,completion_per_click,guess_rate
scip_solver,MaxInformation,8x8x8,12,True,105,119271,1,100.0,1135.9142857142858,0.9523809523809523,0.009523809523809525
greedy,MinDistance,8x8x8,13,False,19,33,19,54.6,1.736842105263158,2.873684210526316,1.0
greedy,MinRotation,8x8x8,13,False,19,31,19,54.6,1.631578947368421,2.873684210526316,1.0
greedy,MaxInformation,8x8x8,13,False,5,14,5,25.71,2.8,5.142,1.0
exact_solver,MinDistance,8x8x8,13,False,64,3665,2,73.02,57.265625,1.1409375,0.03125
exact_solver,MinRotation,8x8x8,13,False,65,3323,3,73.33,51.12307692307692,1.128153846153846,0.046153846153846156
exact_solver,MaxInformation,8x8x8,13,False,38,778,7,42.22,20.473684210526315,1.1110526315789473,0.18421052631578946
global_sat,MinDistance,8x8x8,13,True,125,67741,1,100.0,541.928,0.8,0.008
global_sat,MinRotation,8x8x8,13,True,127,40770,1,100.0,321.0236220472441,0.7874015748031497,0.007874015748031496
global_sat,MaxInformation,8x8x8,13,True,125,127555,1,100.0,1020.44,0.8,0.008
partitioned_sat,MinDistance,8x8x8,13,True,119,55578,1,100.0,467.0420168067227,0.8403361344537815,0.008403361344537815
partitioned_sat,MinRotation,8x8x8,13,True,126,20926,1,100.0,166.0793650793651,0.7936507936507936,0.007936507936507936
partitioned_sat,MaxInformation,8x8x8,13,True,125,108154,1,100.0,865.232,0.8,0.008
scip_solver,MinDistance,8x8x8,13,True,125,93539,1,100.0,748.312,0.8,0.008
scip_solver,MinRotation,8x8x8,13,True,129,83678,1,100.0,648.6666666666666,0.7751937984496124,0.007751937984496124
scip_solver,MaxInformation,8x8x8,13,True,132,112952,1,100.0,855.6969696969697,0.7575757575757576,0.007575757575757576
greedy,MinDistance,8x8x8,14,False,9,24,9,21.59,2.6666666666666665,2.398888888888889,1.0
greedy,MinRotation,8x8x8,14,False,11,27,11,22.22,2.4545454545454546,2.02,1.0
greedy,MaxInformation,8x8x8,14,False,21,50,21,53.02,2.380952380952381,2.5247619047619048,1.0
exact_solver,MinDistance,8x8x8,14,False,43,715,5,39.05,16.627906976744185,0.9081395348837209,0.11627906976744186
exact_solver,MinRotation,8x8x8,14,False,93,6047,3,84.76,65.02150537634408,0.9113978494623657,0.03225806451612903
exact_solver,MaxInformation,8x8x8,14,False,7,14,4,5.4,2.0,0.7714285714285715,0.5714285714285714
global_sat,MinDistance,8x8x8,14,False,130,53123,2,99.68,408.6384615384615,0.7667692307692309,0.015384615384615385
global_sat,MinRotation,8x8x8,14,False,147,54923,2,99.68,373.6258503401361,0.6780952380952382,0.013605442176870748
global_sat,MaxInformation,8x8x8,14,False,145,129258,2,99.68,891.4344827586207,0.687448275862069,0.013793103448275862
partitioned_sat,MinDistance,8x8x8,14,False,141,75455,2,99.68,535.1418439716313,0.7069503546099292,0.014184397163120567
partitioned_sat,MinRotation,8x8x8,14,False,152,18591,2,99.68,122.3092105263158,0.6557894736842106,0.013157894736842105
partitioned_sat,MaxInformation,8x8x8,14,False,144,121262,2,99.68,842.0972222222222,0.6922222222222223,0.013888888888888888
scip_solver,MinDistance,8x8x8,14,False,133,96403,2,99.68,724.8345864661654,0.7494736842105264,0.015037593984962405
scip_solver,MinRotation,8x8x8,14,False,143,92283,2,99.68,645.3356643356643,0.6970629370629371,0.013986013986013986
scip_solver,MaxInformation,8x8x8,14,False,8,1344,4,5.71,168.0,0.71375,0.5
greedy,MinDistance,8x8x8,15,False,9,24,9,27.3,2.6666666666666665,3.033333333333333,1.0
greedy,MinRotation,8x8x8,15,False,9,22,9,27.3,2.4444444444444446,3.033333333333333,1.0
greedy,MaxInformation,8x8x8,15,False,10,21,10,41.27,2.1,4.127000000000001,1.0
exact_solver,MinDistance,8x8x8,15,False,89,5778,10,87.62,64.92134831460675,0.984494382022472,0.11235955056179775
exact_solver,MinRotation,8x8x8,15,False,51,1288,2,41.59,25.254901960784313,0.8154901960784314,0.0392156862745098
exact_solver,MaxInformation,8x8x8,15,False,67,5120,5,85.4,76.41791044776119,1.274626865671642,0.07462686567164178
global_sat,MinDistance,8x8x8,15,True,114,55076,1,100.0,483.12280701754383,0.8771929824561403,0.008771929824561403
global_sat,MinRotation,8x8x8,15,True,127,24500,1,100.0,192.91338582677164,0.7874015748031497,0.007874015748031496
global_sat,MaxInformation,8x8x8,15,True,116,95625,1,100.0,824.3534482758621,0.8620689655172413,0.008620689655172414
partitioned_sat,MinDistance,8x8x8,15,True,115,41139,1,100.0,357.7304347826087,0.8695652173913043,0.008695652173913044
partitioned_sat,MinRotation,8x8x8,15,True,130,9695,1,100.0,74.57692307692308,0.7692307692307693,0.007692307692307693
partitioned_sat,MaxInformation,8x8x8,15,True,113,90060,1,100.0,796.9911504424779,0.8849557522123894,0.008849557522123894
scip_solver,MinDistance,8x8x8,15,True,115,84877,1,100.0,738.0608695652174,0.8695652173913043,0.008695652173913044
scip_solver,MinRotation,8x8x8,15,True,124,75900,1,100.0,612.0967741935484,0.8064516129032258,0.008064516129032258
scip_solver,MaxInformation,8x8x8,15,True,116,110949,1,100.0,956.4568965517242,0.8620689655172413,0.008620689655172414
greedy,MinDistance,8x8x8,16,False,9,20,9,50.79,2.2222222222222223,5.6433333333333335,1.0
greedy,MinRotation,8x8x8,16,False,8,20,8,53.65,2.5,6.70625,1.0
greedy,MaxInformation,8x8x8,16,False,8,21,8,32.06,2.625,4.0075,1.0
exact_solver,MinDistance,8x8x8,16,False,54,3482,4,78.1,64.48148148148148,1.4462962962962962,0.07407407407407407
exact_solver,MinRotation,8x8x8,16,False,55,2815,2,77.46,51.18181818181818,1.4083636363636363,0.03636363636363636
exact_solver,MaxInformation,8x8x8,16,False,69,2698,12,58.1,39.10144927536232,0.8420289855072464,0.17391304347826086
global_sat,MinDistance,8x8x8,16,True,118,46491,1,100.0,393.99152542372883,0.847457627118644,0.00847457627118644
global_sat,MinRotation,8x8x8,16,True,118,36911,1,100.0,312.8050847457627,0.847457627118644,0.00847457627118644
global_sat,MaxInformation,8x8x8,16,True,119,89047,1,100.0,748.2941176470588,0.8403361344537815,0.008403361344537815
partitioned_sat,MinDistance,8x8x8,16,True,108,35753,1,100.0,331.0462962962963,0.9259259259259259,0.009259259259259259
partitioned_sat,MinRotation,8x8x8,16,True,119,30992,1,100.0,260.43697478991595,0.8403361344537815,0.008403361344537815
partitioned_sat,MaxInformation,8x8x8,16,True,116,76644,1,100.0,660.7241379310345,0.8620689655172413,0.008620689655172414
scip_solver,MinDistance,8x8x8,16,True,111,79905,1,100.0,719.8648648648649,0.9009009009009009,0.009009009009009009
scip_solver,MinRotation,8x8x8,16,True,113,86717,1,100.0,767.4070796460177,0.8849557522123894,0.008849557522123894
scip_solver,MaxInformation,8x8x8,16,True,141,159143,1,100.0,1128.6737588652481,0.7092198581560284,0.0070921985815602835
greedy,MinDistance,8x8x8,17,False,11,21,11,47.3,1.9090909090909092,4.3,1.0
greedy,MinRotation,8x8x8,17,False,11,19,11,47.3,1.7272727272727273,4.3,1.0
greedy,MaxInformation,8x8x8,17,False,2,6,2,22.86,3.0,11.43,1.0
exact_solver,MinDistance,8x8x8,17,False,65,3599,3,71.43,55.36923076923077,1.0989230769230771,0.046153846153846156
exact_solver,MinRotation,8x8x8,17,False,59,2884,2,70.16,48.88135593220339,1.1891525423728813,0.03389830508474576
exact_solver,MaxInformation,8x8x8,17,False,53,1967,2,58.73,37.113207547169814,1.1081132075471698,0.03773584905660377
global_sat,MinDistance,8x8x8,17,True,108,51669,1,100.0,478.4166666666667,0.9259259259259259,0.009259259259259259
global_sat,MinRotation,8x8x8,17,True,106,46146,1,100.0,435.33962264150944,0.9433962264150944,0.009433962264150943
global_sat,MaxInformation,8x8x8,17,True,113,402949,1,100.0,3565.920353982301,0.8849557522123894,0.008849557522123894
partitioned_sat,MinDistance,8x8x8,17,True,113,58878,1,100.0,521.0442477876106,0.8849557522123894,0.008849557522123894
partitioned_sat,MinRotation,8x8x8,17,True,114,32199,1,100.0,282.44736842105266,0.8771929824561403,0.008771929824561403
partitioned_sat,MaxInformation,8x8x8,17,True,113,161204,1,100.0,1426.58407079646,0.8849557522123894,0.008849557522123894
scip_solver,MinDistance,8x8x8,17,True,112,110365,1,100.0,985.4017857142857,0.8928571428571429,0.008928571428571428
scip_solver,MinRotation,8x8x8,17,True,112,96569,1,100.0,862.2232142857143,0.8928571428571429,0.008928571428571428
scip_solver,MaxInformation,8x8x8,17,True,115,120054,1,100.0,1043.9478260869564,0.8695652173913043,0.008695652173913044
greedy,MinDistance,8x8x8,18,False,6,16,6,23.49,2.6666666666666665,3.9149999999999996,1.0
greedy,MinRotation,8x8x8,18,False,14,37,14,26.03,2.642857142857143,1.8592857142857144,1.0
greedy,MaxInformation,8x8x8,18,False,16,37,16,65.71,2.3125,4.106875,1.0
exact_solver,MinDistance,8x8x8,18,False,42,1024,2,38.41,24.38095238095238,0.9145238095238094,0.047619047619047616
exact_solver,MinRotation,8x8x8,18,False,37,894,3,38.73,24.16216216216216,1.0467567567567566,0.08108108108108109
exact_solver,MaxInformation,8x8x8,18,False,86,8282,2,89.84,96.30232558139535,1.0446511627906978,0.023255813953488372
global_sat,MinDistance,8x8x8,18,True,129,72641,1,100.0,563.1085271317829,0.7751937984496124,0.007751937984496124
global_sat,MinRotation,8x8x8,18,True,134,54242,1,100.0,404.7910447761194,0.746268656716418,0.007462686567164179
global_sat,MaxInformation,8x8x8,18,True,139,165169,1,100.0,1188.2661870503598,0.7194244604316546,0.007194244604316547
partitioned_sat,MinDistance,8x8x8,18,True,134,41610,1,100.0,310.5223880597015,0.746268656716418,0.007462686567164179
partitioned_sat,MinRotation,8x8x8,18,True,131,26957,1,100.0,205.77862595419847,0.7633587786259542,0.007633587786259542
partitioned_sat,MaxInformation,8x8x8,18,True,139,131580,1,100.0,946.6187050359712,0.7194244604316546,0.007194244604316547
scip_solver,MinDistance,8x8x8,18,True,139,122790,1,100.0,883.3812949640288,0.7194244604316546,0.007194244604316547
scip_solver,MinRotation,8x8x8,18,True,137,96373,1,100.0,703.4525547445255,0.7299270072992701,0.0072992700729927005
scip_solver,MaxInformation,8x8x8,18,True,113,109863,1,100.0,972.2389380530974,0.8849557522123894,0.008849557522123894
greedy,MinDistance,8x8x8,19,False,6,17,6,30.48,2.8333333333333335,5.08,1.0
greedy,MinRotation,8x8x8,19,False,6,16,6,30.48,2.6666666666666665,5.08,1.0
greedy,MaxInformation,8x8x8,19,False,18,36,18,62.54,2.0,3.4744444444444444,1.0
exact_solver,MinDistance,8x8x8,19,False,59,2541,4,57.46,43.067796610169495,0.9738983050847457,0.06779661016949153
exact_solver,MinRotation,8x8x8,19,False,58,2023,2,56.83,34.87931034482759,0.9798275862068965,0.034482758620689655
exact_solver,MaxInformation,8x8x8,19,False,59,5595,7,80.95,94.83050847457628,1.3720338983050848,0.11864406779661017
global_sat,MinDistance,8x8x8,19,True,139,85876,1,100.0,617.8129496402878,0.7194244604316546,0.007194244604316547
global_sat,MinRotation,8x8x8,19,True,131,40326,1,100.0,307.8320610687023,0.7633587786259542,0.007633587786259542
global_sat,MaxInformation,8x8x8,19,True,144,172550,1,100.0,1198.263888888889,0.6944444444444444,0.006944444444444444
partitioned_sat,MinDistance,8x8x8,19,True,135,93088,1,100.0,689.5407407407407,0.7407407407407407,0.007407407407407408
partitioned_sat,MinRotation,8x8x8,19,True,136,23163,1,100.0,170.31617647058823,0.7352941176470589,0.007352941176470588
partitioned_sat,MaxInformation,8x8x8,19,True,150,178645,1,100.0,1190.9666666666667,0.6666666666666666,0.006666666666666667
scip_solver,MinDistance,8x8x8,19,True,139,119574,1,100.0,860.2446043165468,0.7194244604316546,0.007194244604316547
scip_solver,MinRotation,8x8x8,19,True,136,93130,1,100.0,684.7794117647059,0.7352941176470589,0.007352941176470588
scip_solver,MaxInformation,8x8x8,19,True,110,99822,1,100.0,907.4727272727273,0.9090909090909091,0.00909090909090909
greedy,MinDistance,8x8x8,20,False,9,27,9,17.78,3.0,1.9755555555555557,1.0
greedy,MinRotation,8x8x8,20,False,8,21,8,26.67,2.625,3.33375,1.0
greedy,MaxInformation,8x8x8,20,False,11,34,11,22.86,3.090909090909091,2.078181818181818,1.0
exact_solver,MinDistance,8x8x8,20,False,83,6042,11,79.68,72.79518072289157,0.9600000000000001,0.13253012048192772
exact_solver,MinRotation,8x8x8,20,False,75,4466,2,75.56,59.54666666666667,1.0074666666666667,0.02666666666666667
exact_solver,MaxInformation,8x8x8,20,False,81,4948,18,73.02,61.08641975308642,0.9014814814814814,0.2222222222222222
global_sat,MinDistance,8x8x8,20,True,137,60549,1,100.0,441.963503649635,0.7299270072992701,0.0072992700729927005
global_sat,MinRotation,8x8x8,20,True,145,45036,1,100.0,310.5931034482759,0.6896551724137931,0.006896551724137931
global_sat,MaxInformation,8x8x8,20,True,144,239445,1,100.0,1662.8125,0.6944444444444444,0.006944444444444444
partitioned_sat,MinDistance,8x8x8,20,True,140,81268,1,100.0,580.4857142857143,0.7142857142857143,0.007142857142857143
partitioned_sat,MinRotation,8x8x8,20,True,141,14715,1,100.0,104.36170212765957,0.7092198581560284,0.0070921985815602835
partitioned_sat,MaxInformation,8x8x8,20,True,143,139450,1,100.0,975.1748251748252,0.6993006993006993,0.006993006993006993
scip_solver,MinDistance,8x8x8,20,True,136,101424,1,100.0,745.7647058823529,0.7352941176470589,0.007352941176470588
scip_solver,MinRotation,8x8x8,20,True,141,94179,1,100.0,667.936170212766,0.7092198581560284,0.0070921985815602835
scip_solver,MaxInformation,8x8x8,20,True,139,146842,1,100.0,1056.4172661870505,0.7194244604316546,0.007194244604316547
greedy,MinDistance,8x8x8,21,False,12,39,12,31.11,3.25,2.5925,1.0
greedy,MinRotation,8x8x8,21,False,12,34,12,31.11,2.8333333333333335,2.5925,1.0
greedy,MaxInformation,8x8x8,21,False,44,108,44,51.43,2.4545454545454546,1.1688636363636364,1.0
exact_solver,MinDistance,8x8x8,21,False,36,756,4,37.14,21.0,1.0316666666666667,0.1111111111111111
exact_solver,MinRotation,8x8x8,21,False,32,606,2,35.87,18.9375,1.1209375,0.0625
exact_solver,MaxInformation,8x8x8,21,False,36,639,3,33.02,17.75,0.9172222222222223,0.08333333333333333
global_sat,MinDistance,8x8x8,21,True,145,98557,1,100.0,679.7034482758621,0.6896551724137931,0.006896551724137931
global_sat,MinRotation,8x8x8,21,True,153,48206,1,100.0,315.0718954248366,0.6535947712418301,0.006535947712418301
global_sat,MaxInformation,8x8x8,21,True,142,137498,1,100.0,968.2957746478874,0.704225352112676,0.007042253521126761
partitioned_sat,MinDistance,8x8x8,21,True,148,46415,1,100.0,313.61486486486484,0.6756756756756757,0.006756756756756757
partitioned_sat,MinRotation,8x8x8,21,True,148,20952,1,100.0,141.56756756756758,0.6756756756756757,0.006756756756756757
partitioned_sat,MaxInformation,8x8x8,21,True,142,108489,1,100.0,764.0070422535211,0.704225352112676,0.007042253521126761
scip_solver,MinDistance,8x8x8,21,True,166,123259,1,100.0,742.5240963855422,0.6024096385542169,0.006024096385542169
scip_solver,MinRotation,8x8x8,21,True,155,105032,1,100.0,677.6258064516129,0.6451612903225806,0.0064516129032258064
scip_solver,MaxInformation,8x8x8,21,True,172,177732,1,100.0,1033.3255813953488,0.5813953488372093,0.005813953488372093
greedy,MinDistance,8x8x8,22,False,9,21,9,46.67,2.3333333333333335,5.185555555555556,1.0
greedy,MinRotation,8x8x8,22,False,11,24,11,46.67,2.1818181818181817,4.242727272727273,1.0
greedy,MaxInformation,8x8x8,22,False,2,8,2,3.49,4.0,1.745,1.0
exact_solver,MinDistance,8x8x8,22,False,95,9687,2,95.24,101.96842105263158,1.0025263157894737,0.021052631578947368
exact_solver,MinRotation,8x8x8,22,False,98,8403,2,95.24,85.74489795918367,0.9718367346938775,0.02040816326530612
exact_solver,MaxInformation,8x8x8,22,False,3,8,3,3.81,2.6666666666666665,1.27,1.0
global_sat,MinDistance,8x8x8,22,True,113,66397,1,100.0,587.5840707964602,0.8849557522123894,0.008849557522123894
global_sat,MinRotation,8x8x8,22,True,120,46742,1,100.0,389.51666666666665,0.8333333333333334,0.008333333333333333
global_sat,MaxInformation,8x8x8,22,True,118,178885,1,100.0,1515.9745762711864,0.847457627118644,0.00847457627118644
partitioned_sat,MinDistance,8x8x8,22,True,117,60794,1,100.0,519.6068376068376,0.8547008547008547,0.008547008547008548
partitioned_sat,MinRotation,8x8x8,22,True,118,22934,1,100.0,194.35593220338984,0.847457627118644,0.00847457627118644
partitioned_sat,MaxInformation,8x8x8,22,True,119,133769,1,100.0,1124.109243697479,0.8403361344537815,0.008403361344537815
scip_solver,MinDistance,8x8x8,22,True,119,88101,1,100.0,740.344537815126,0.8403361344537815,0.008403361344537815
scip_solver,MinRotation,8x8x8,22,True,117,81310,1,100.0,694.957264957265,0.8547008547008547,0.008547008547008548
scip_solver,MaxInformation,8x8x8,22,True,136,125933,2,100.0,925.9779411764706,0.7352941176470589,0.014705882352941176
greedy,MinDistance,8x8x8,23,False,20,56,20,41.59,2.8,2.0795000000000003,1.0
greedy,MinRotation,8x8x8,23,False,20,57,20,41.59,2.85,2.0795000000000003,1.0
greedy,MaxInformation,8x8x8,23,False,7,24,7,44.44,3.4285714285714284,6.348571428571428,1.0
exact_solver,MinDistance,8x8x8,23,False,80,4349,12,69.52,54.3625,0.869,0.15
exact_solver,MinRotation,8x8x8,23,False,66,2964,2,66.35,44.90909090909091,1.0053030303030301,0.030303030303030304
exact_solver,MaxInformation,8x8x8,23,False,35,1365,5,53.33,39.0,1.5237142857142856,0.14285714285714285
global_sat,MinDistance,8x8x8,23,True,157,71975,1,100.0,458.43949044585986,0.6369426751592356,0.006369426751592357
global_sat,MinRotation,8x8x8,23,True,158,47068,1,100.0,297.8987341772152,0.6329113924050633,0.006329113924050633
global_sat,MaxInformation,8x8x8,23,True,157,252729,1,100.0,1609.7388535031846,0.6369426751592356,0.006369426751592357
partitioned_sat,MinDistance,8x8x8,23,True,154,92008,1,100.0,597.4545454545455,0.6493506493506493,0.006493506493506494
partitioned_sat,MinRotation,8x8x8,23,True,154,29210,1,100.0,189.67532467532467,0.6493506493506493,0.006493506493506494
partitioned_sat,MaxInformation,8x8x8,23,True,159,164890,1,100.0,1037.0440251572327,0.6289308176100629,0.006289308176100629
scip_solver,MinDistance,8x8x8,23,True,156,118174,1,100.0,757.525641025641,0.6410256410256411,0.00641025641025641
scip_solver,MinRotation,8x8x8,23,True,148,106242,1,100.0,717.8513513513514,0.6756756756756757,0.006756756756756757
scip_solver,MaxInformation,8x8x8,23,True,101,94795,1,100.0,938.5643564356436,0.9900990099009901,0.009900990099009901
greedy,MinDistance,8x8x8,24,False,13,40,13,20.95,3.076923076923077,1.6115384615384616,1.0
greedy,MinRotation,8x8x8,24,False,13,36,13,20.95,2.769230769230769,1.6115384615384616,1.0
greedy,MaxInformation,8x8x8,24,False,14,39,14,47.62,2.7857142857142856,3.4014285714285712,1.0
exact_solver,MinDistance,8x8x8,24,False,33,670,2,43.81,20.303030303030305,1.3275757575757576,0.06060606060606061
exact_solver,MinRotation,8x8x8,24,False,32,785,2,43.81,24.53125,1.3690625,0.0625
exact_solver,MaxInformation,8x8x8,24,False,71,5546,8,86.35,78.11267605633803,1.2161971830985914,0.11267605633802817
global_sat,MinDistance,8x8x8,24,True,125,56298,1,100.0,450.384,0.8,0.008
global_sat,MinRotation,8x8x8,24,True,140,48703,1,100.0,347.87857142857143,0.7142857142857143,0.007142857142857143
global_sat,MaxInformation,8x8x8,24,True,135,158579,1,100.0,1174.6592592592592,0.7407407407407407,0.007407407407407408
partitioned_sat,MinDistance,8x8x8,24,True,128,62417,1,100.0,487.6328125,0.78125,0.0078125
partitioned_sat,MinRotation,8x8x8,24,True,132,22199,1,100.0,168.17424242424244,0.7575757575757576,0.007575757575757576
partitioned_sat,MaxInformation,8x8x8,24,True,134,138788,1,100.0,1035.7313432835822,0.746268656716418,0.007462686567164179
scip_solver,MinDistance,8x8x8,24,True,124,101508,1,100.0,818.6129032258065,0.8064516129032258,0.008064516129032258
scip_solver,MinRotation,8x8x8,24,True,126,84430,1,100.0,670.0793650793651,0.7936507936507936,0.007936507936507936
scip_solver,MaxInformation,8x8x8,24,True,112,113011,1,100.0,1009.0267857142857,0.8928571428571429,0.008928571428571428
